key,press_time,release_time,dwell_time,flight_time
s,0.0,69.82,69.82,0.0
e,149.36,238.05,88.68,79.55
c,340.02,416.27,76.25,101.97
u,520.24,594.02,73.78,103.97
r,680.92,726.75,45.82,86.91
e,817.69,938.05,120.36,90.95
p,1047.08,1186.9,139.82,109.03
a,1271.46,1394.36,122.89,84.56
s,1447.43,1556.26,108.83,53.07
s,1685.25,1757.82,72.57,128.99
w,1851.09,1943.2,92.11,93.27
o,2074.5,2199.14,124.64,131.3
r,2319.27,2443.56,124.29,120.14
d,2524.59,2643.88,119.29,81.03
1,2728.19,2851.38,123.18,84.32
2,2913.72,3006.14,92.41,62.35
3,3120.09,3239.77,119.68,113.95
