key,press_time,release_time,dwell_time,flight_time
s,0.0,56.6,56.6,0.0
e,222.46,314.42,91.95,165.86
c,461.25,535.97,74.72,146.83
u,632.81,713.92,81.12,96.84
r,825.29,898.37,73.08,111.37
e,1010.76,1098.46,87.7,112.39
p,1228.72,1324.65,95.93,130.26
a,1441.5,1520.79,79.29,116.85
s,1605.26,1689.65,84.39,84.47
s,1795.85,1841.19,45.34,106.2
w,1937.59,2027.12,89.53,96.4
o,2140.02,2208.07,68.05,112.91
r,2316.41,2395.25,78.84,108.34
d,2524.3,2591.65,67.34,129.06
1,2692.6,2773.95,81.35,100.96
2,2897.2,3012.07,114.88,123.25
3,3114.6,3178.67,64.07,102.53
