key,press_time,release_time,dwell_time,flight_time
s,0.0,196.69,196.69,0.0
e,350.83,568.15,217.32,154.14
c,758.43,891.02,132.59,190.27
u,1061.1,1276.22,215.12,170.08
r,1453.26,1601.97,148.7,177.04
e,1741.23,1905.8,164.58,139.26
p,1985.87,2115.17,129.3,80.07
a,2267.97,2391.18,123.22,152.79
s,2524.46,2671.44,146.98,133.27
s,2839.08,2952.91,113.83,167.64
w,3187.23,3382.7,195.47,234.32
o,3592.92,3745.24,152.32,210.23
r,3955.35,4130.32,174.98,210.1
d,4277.26,4436.73,159.46,146.94
1,4568.55,4687.59,119.04,131.82
2,4800.23,4997.49,197.26,112.64
3,5180.29,5358.08,177.8,182.79
