key,press_time,release_time,dwell_time,flight_time
s,0.0,62.1,62.1,0.0
e,197.2,304.12,106.92,135.1
c,439.99,535.2,95.2,135.88
u,690.11,809.39,119.28,154.91
r,930.2,1024.81,94.61,120.81
e,1149.45,1302.76,153.32,124.64
p,1407.37,1582.13,174.76,104.6
a,1701.99,1873.13,171.14,119.86
s,1980.29,2061.75,81.46,107.16
s,2247.64,2347.4,99.76,185.89
w,2477.99,2644.94,166.95,130.59
o,2832.74,2990.07,157.33,187.8
r,3153.65,3277.13,123.47,163.59
d,3382.44,3438.42,55.98,105.32
1,3570.85,3731.2,160.35,132.43
2,3897.85,4005.53,107.68,166.65
3,4174.04,4249.7,75.67,168.5
