key,press_time,release_time,dwell_time,flight_time
s,0.0,118.39,118.39,0.0
e,266.66,368.75,102.09,148.26
c,556.1,682.66,126.56,187.35
u,846.56,955.33,108.78,163.9
r,1063.54,1189.3,125.76,108.21
e,1314.28,1408.1,93.82,124.98
p,1496.83,1648.52,151.69,88.73
a,1757.41,1880.35,122.94,108.89
s,1957.94,2032.24,74.3,77.59
s,2119.07,2208.05,88.98,86.83
w,2310.04,2416.53,106.48,101.99
o,2553.14,2702.03,148.89,136.62
r,2872.54,2985.87,113.33,170.51
d,3091.61,3131.61,40.0,105.74
1,3263.52,3364.43,100.91,131.91
2,3571.02,3737.89,166.87,206.59
3,3874.08,4024.77,150.7,136.18
