key,press_time,release_time,dwell_time,flight_time
s,0.0,121.99,121.99,0.0
e,292.53,403.52,110.99,170.54
c,576.95,708.81,131.86,173.43
u,838.68,1018.06,179.38,129.87
r,1164.56,1263.83,99.27,146.5
e,1363.46,1495.51,132.05,99.63
p,1640.13,1780.31,140.18,144.62
a,1891.97,1959.74,67.76,111.66
s,2020.53,2163.59,143.06,60.79
s,2277.13,2363.79,86.66,113.54
w,2486.62,2625.92,139.3,122.83
o,2774.1,2919.69,145.59,148.18
r,3062.83,3200.91,138.07,143.14
d,3314.42,3406.96,92.54,113.52
1,3528.31,3711.45,183.13,121.35
2,3868.69,4035.25,166.56,157.24
3,4105.49,4263.07,157.58,70.24
