key,press_time,release_time,dwell_time,flight_time
s,0.0,108.86,108.86,0.0
e,278.5,367.98,89.48,169.65
c,524.7,657.01,132.31,156.72
u,840.65,954.22,113.57,183.64
r,1086.52,1200.49,113.97,132.3
e,1330.8,1456.96,126.16,130.31
p,1599.14,1734.81,135.67,142.18
a,1813.42,1920.01,106.59,78.61
s,2040.63,2157.61,116.98,120.62
s,2291.2,2410.08,118.88,133.59
w,2577.33,2753.34,176.01,167.25
o,2834.55,2963.68,129.14,81.2
r,3085.76,3210.01,124.25,122.08
d,3417.93,3482.87,64.94,207.92
1,3639.21,3742.58,103.37,156.34
2,3864.57,4020.25,155.68,121.99
3,4164.23,4312.78,148.55,143.97
