key,press_time,release_time,dwell_time,flight_time
s,0.0,81.11,81.11,0.0
e,190.55,376.3,185.74,109.44
c,645.58,855.82,210.24,269.28
u,1107.84,1350.84,243.01,252.02
r,1572.47,1811.0,238.53,221.63
e,2029.09,2217.42,188.33,218.09
p,2327.78,2503.85,176.07,110.35
a,2662.14,2861.67,199.53,158.29
s,3057.45,3118.36,60.91,195.78
s,3341.1,3488.33,147.23,222.74
w,3638.02,3775.12,137.1,149.69
o,4077.85,4197.29,119.43,302.73
r,4381.25,4530.5,149.25,183.97
d,4641.51,4810.29,168.79,111.01
1,4910.82,5123.46,212.64,100.52
2,5297.34,5481.93,184.6,173.88
3,5676.15,5900.29,224.14,194.21
