key,press_time,release_time,dwell_time,flight_time
s,0.0,58.96,58.96,0.0
e,126.89,187.51,60.62,67.93
c,277.41,350.13,72.73,89.89
u,449.63,518.76,69.13,99.49
r,611.83,652.85,41.01,93.07
e,740.84,816.88,76.04,87.99
p,904.97,968.87,63.9,88.09
a,1045.75,1112.63,66.88,76.88
s,1187.7,1247.69,59.99,75.07
s,1342.73,1386.76,44.03,95.04
w,1496.34,1555.58,59.24,109.58
o,1661.51,1731.29,69.78,105.93
r,1821.67,1883.1,61.43,90.38
d,1973.69,2026.72,53.04,90.59
1,2148.49,2243.01,94.52,121.77
2,2352.46,2420.87,68.41,109.44
3,2489.58,2558.53,68.95,68.72
