key,press_time,release_time,dwell_time,flight_time
s,0.0,107.56,107.56,0.0
e,273.54,401.19,127.65,165.97
c,602.43,788.74,186.31,201.24
u,897.2,1060.13,162.92,108.47
r,1235.07,1361.71,126.64,174.94
e,1482.21,1711.95,229.74,120.5
p,1907.94,2074.94,166.99,195.99
a,2237.83,2449.84,212.01,162.9
s,2502.72,2621.05,118.33,52.88
s,2778.25,2963.9,185.66,157.2
w,3016.96,3177.78,160.82,53.06
o,3396.02,3540.11,144.1,218.23
r,3632.39,3809.52,177.13,92.28
d,3927.9,4096.16,168.27,118.38
1,4197.57,4386.43,188.86,101.41
2,4497.5,4643.78,146.29,111.06
3,4864.16,5097.24,233.08,220.38
