key,press_time,release_time,dwell_time,flight_time
s,0.0,197.47,197.47,0.0
e,435.98,570.75,134.77,238.52
c,791.08,916.56,125.48,220.33
u,1161.91,1255.16,93.25,245.35
r,1379.14,1517.1,137.97,123.98
e,1731.6,1953.43,221.83,214.5
p,2161.25,2478.02,316.76,207.82
a,2606.78,2786.68,179.9,128.76
s,3008.5,3131.66,123.16,221.82
s,3285.07,3480.35,195.28,153.4
w,3684.37,3865.25,180.88,204.03
o,4061.16,4217.11,155.96,195.91
r,4358.75,4477.51,118.76,141.64
d,4804.39,4965.98,161.59,326.88
1,5083.51,5320.54,237.03,117.53
2,5463.86,5708.36,244.5,143.33
3,5886.91,6047.4,160.48,178.55
