key,press_time,release_time,dwell_time,flight_time
s,0.0,46.54,46.54,0.0
e,158.53,246.07,87.54,111.99
c,305.43,384.66,79.23,59.37
u,481.63,546.46,64.83,96.97
r,677.35,774.67,97.31,130.9
e,859.17,941.38,82.21,84.5
p,1070.53,1181.79,111.26,129.15
a,1274.1,1326.88,52.79,92.31
s,1391.06,1469.14,78.08,64.18
s,1590.3,1678.54,88.24,121.16
w,1775.9,1853.12,77.22,97.36
o,1923.08,1993.25,70.17,69.96
r,2082.04,2132.42,50.38,88.8
d,2248.44,2320.4,71.97,116.02
1,2439.17,2564.79,125.62,118.76
2,2647.4,2764.19,116.8,82.61
3,2849.64,2977.51,127.87,85.44
