key,press_time,release_time,dwell_time,flight_time
s,0.0,74.41,74.41,0.0
e,214.85,324.07,109.21,140.44
c,408.2,549.04,140.84,84.14
u,675.31,786.89,111.57,126.27
r,910.81,1026.36,115.55,123.92
e,1184.99,1322.34,137.34,158.63
p,1498.5,1584.84,86.34,176.16
a,1747.84,1849.47,101.63,163.0
s,2009.76,2126.9,117.14,160.28
s,2300.59,2447.38,146.78,173.69
w,2641.84,2756.41,114.57,194.46
o,2932.33,3024.49,92.17,175.92
r,3171.54,3286.78,115.25,147.04
d,3419.92,3491.94,72.03,133.13
1,3684.08,3851.1,167.01,192.14
2,4024.81,4167.38,142.57,173.71
3,4288.91,4396.42,107.52,121.53
