key,press_time,release_time,dwell_time,flight_time
s,0.0,157.3,157.3,0.0
e,405.86,543.78,137.92,248.56
c,686.5,789.81,103.31,142.72
u,996.44,1134.47,138.03,206.63
r,1330.31,1497.26,166.95,195.84
e,1669.11,1794.4,125.29,171.85
p,1894.48,2028.21,133.73,100.08
a,2158.22,2304.56,146.34,130.02
s,2449.32,2612.78,163.46,144.76
s,2755.56,2878.02,122.46,142.79
w,2985.93,3121.06,135.13,107.91
o,3275.07,3482.09,207.02,154.01
r,3683.19,3786.98,103.79,201.1
d,4056.05,4199.09,143.04,269.07
1,4347.38,4528.09,180.72,148.29
2,4660.73,4832.0,171.27,132.64
3,4961.51,5083.46,121.95,129.5
