key,press_time,release_time,dwell_time,flight_time
s,0.0,123.55,123.55,0.0
e,346.52,519.41,172.89,222.97
c,660.76,880.64,219.88,141.36
u,1092.49,1296.91,204.41,211.85
r,1494.88,1625.17,130.29,197.98
e,1784.18,1972.7,188.53,159.01
p,2215.24,2353.0,137.76,242.53
a,2548.24,2768.23,219.99,195.24
s,2915.23,3078.67,163.43,147.0
s,3148.98,3333.96,184.98,70.32
w,3700.92,3848.57,147.65,366.96
o,4101.5,4181.2,79.71,252.92
r,4380.02,4629.14,249.12,198.82
d,4795.77,4976.22,180.45,166.63
1,5232.39,5431.97,199.58,256.17
2,5552.52,5832.64,280.12,120.55
3,6090.12,6284.96,194.84,257.48
