key,press_time,release_time,dwell_time,flight_time
s,0.0,175.54,175.54,0.0
e,454.72,647.92,193.2,279.18
c,812.68,1042.81,230.13,164.76
u,1196.21,1336.41,140.2,153.4
r,1645.8,1732.0,86.2,309.39
e,1939.13,2186.43,247.29,207.13
p,2443.16,2644.17,201.01,256.73
a,2824.93,2949.19,124.27,180.75
s,3164.19,3272.14,107.95,214.99
s,3476.11,3663.1,186.99,203.97
w,3974.4,4131.47,157.08,311.3
o,4483.91,4689.41,205.5,352.44
r,4775.39,4950.9,175.51,85.97
d,5114.1,5223.12,109.02,163.2
1,5400.39,5639.17,238.78,177.27
2,5844.9,6029.38,184.48,205.72
3,6202.64,6417.75,215.1,173.26
