key,press_time,release_time,dwell_time,flight_time
s,0.0,88.21,88.21,0.0
e,204.72,296.8,92.08,116.51
c,381.03,462.91,81.88,84.23
u,521.14,591.97,70.83,58.23
r,692.72,771.32,78.6,100.75
e,860.41,922.72,62.31,89.09
p,1000.87,1080.25,79.38,78.15
a,1142.18,1214.99,72.82,61.93
s,1293.72,1348.02,54.3,78.72
s,1411.65,1474.18,62.53,63.63
w,1577.3,1641.84,64.54,103.12
o,1747.14,1803.57,56.42,105.3
r,1916.49,1988.71,72.22,112.93
d,2071.85,2134.56,62.71,83.14
1,2214.05,2312.74,98.69,79.48
2,2398.92,2493.53,94.6,86.19
3,2606.85,2688.82,81.97,113.32
