key,press_time,release_time,dwell_time,flight_time
s,0.0,71.64,71.64,0.0
e,172.3,264.54,92.24,100.66
c,362.91,446.64,83.73,98.36
u,582.18,629.67,47.5,135.54
r,693.64,787.52,93.88,63.97
e,882.52,976.1,93.58,95.0
p,1085.81,1206.14,120.33,109.7
a,1303.77,1393.93,90.16,97.63
s,1483.62,1554.79,71.17,89.69
s,1627.95,1708.61,80.67,73.16
w,1789.67,1855.27,65.6,81.06
o,1964.43,2066.52,102.09,109.16
r,2167.03,2261.99,94.96,100.51
d,2360.13,2453.8,93.67,98.14
1,2539.81,2640.5,100.7,86.01
2,2761.97,2873.66,111.69,121.47
3,2958.28,3033.94,75.66,84.61
