key,press_time,release_time,dwell_time,flight_time
s,0.0,152.8,152.8,0.0
e,253.7,363.24,109.54,100.9
c,583.56,739.71,156.16,220.31
u,847.13,972.22,125.09,107.42
r,1102.94,1220.28,117.34,130.72
e,1320.0,1517.63,197.64,99.71
p,1639.4,1783.53,144.13,121.77
a,1923.06,2041.0,117.94,139.52
s,2178.91,2253.76,74.86,137.91
s,2371.52,2492.33,120.81,117.76
w,2684.75,2829.3,144.56,192.42
o,2913.34,3056.26,142.92,84.03
r,3180.78,3288.1,107.33,124.52
d,3389.77,3505.14,115.37,101.66
1,3656.97,3821.83,164.86,151.83
2,3955.84,4053.13,97.29,134.01
3,4341.29,4526.79,185.5,288.16
