key,press_time,release_time,dwell_time,flight_time
s,0.0,78.01,78.01,0.0
e,184.76,270.66,85.9,106.75
c,416.52,524.22,107.7,145.86
u,643.33,714.04,70.7,119.11
r,833.98,927.29,93.31,119.95
e,1023.56,1098.66,75.1,96.27
p,1184.91,1316.26,131.35,86.26
a,1397.27,1484.22,86.95,81.01
s,1561.69,1662.86,101.17,77.48
s,1759.67,1836.72,77.05,96.81
w,1960.0,2066.38,106.38,123.28
o,2162.4,2270.23,107.84,96.02
r,2361.41,2433.15,71.73,91.18
d,2494.77,2544.88,50.11,61.62
1,2646.99,2754.43,107.44,102.12
2,2849.66,2929.52,79.86,95.23
3,3048.14,3145.3,97.15,118.62
