key,press_time,release_time,dwell_time,flight_time
s,0.0,56.44,56.44,0.0
e,146.77,215.36,68.59,90.33
c,315.71,381.54,65.84,100.35
u,450.01,527.6,77.6,68.46
r,595.42,679.67,84.24,67.82
e,765.25,862.02,96.77,85.59
p,928.42,1004.64,76.22,66.39
a,1069.83,1140.11,70.29,65.19
s,1244.8,1343.54,98.75,104.68
s,1408.92,1476.04,67.12,65.37
w,1541.54,1601.13,59.58,65.5
o,1659.0,1724.25,65.25,57.87
r,1806.33,1881.56,75.23,82.08
d,1934.29,2011.04,76.75,52.73
1,2095.88,2174.05,78.18,84.84
2,2235.93,2325.42,89.49,61.88
3,2386.49,2476.74,90.25,61.07
