key,press_time,release_time,dwell_time,flight_time
s,0.0,149.49,149.49,0.0
e,281.97,377.0,95.03,132.47
c,470.0,607.69,137.69,93.0
u,770.22,870.29,100.08,162.53
r,976.88,1063.08,86.2,106.59
e,1174.45,1311.24,136.79,111.36
p,1433.18,1596.44,163.26,121.94
a,1805.34,1941.7,136.36,208.9
s,2090.71,2203.76,113.05,149.02
s,2308.87,2458.31,149.44,105.1
w,2595.26,2755.45,160.19,136.95
o,2882.24,3001.29,119.05,126.79
r,3173.63,3309.9,136.27,172.34
d,3430.61,3481.49,50.88,120.71
1,3593.44,3725.98,132.53,111.96
2,3815.83,3980.11,164.27,89.86
3,4066.52,4203.1,136.58,86.41
