key,press_time,release_time,dwell_time,flight_time
s,0.0,157.79,157.79,0.0
e,325.38,444.48,119.1,167.59
c,517.61,679.01,161.4,73.13
u,838.05,984.41,146.36,159.04
r,1160.26,1301.27,141.01,175.84
e,1482.5,1636.25,153.75,181.23
p,1817.55,1979.59,162.04,181.3
a,2081.64,2236.41,154.77,102.04
s,2378.99,2514.84,135.86,142.58
s,2649.0,2778.22,129.23,134.15
w,2990.44,3197.76,207.31,212.22
o,3395.77,3539.28,143.51,198.01
r,3712.77,3857.75,144.98,173.49
d,4041.06,4137.62,96.56,183.31
1,4242.39,4443.43,201.04,104.77
2,4556.86,4753.93,197.06,113.44
3,4896.83,5084.56,187.73,142.9
