key,press_time,release_time,dwell_time,flight_time
s,0.0,96.92,96.92,0.0
e,232.8,364.19,131.39,135.88
c,487.86,573.49,85.64,123.67
u,720.18,888.76,168.57,146.69
r,1019.44,1132.15,112.71,130.68
e,1265.64,1372.96,107.32,133.49
p,1489.54,1659.54,170.0,116.58
a,1808.47,1944.63,136.17,148.93
s,2119.74,2198.44,78.7,175.11
s,2316.17,2404.12,87.95,117.73
w,2553.09,2676.81,123.72,148.97
o,2791.19,2916.95,125.76,114.37
r,3059.2,3203.15,143.95,142.25
d,3365.54,3477.81,112.27,162.38
1,3553.0,3730.97,177.96,75.2
2,3866.89,4053.52,186.63,135.92
3,4189.88,4314.63,124.76,136.36
