key,press_time,release_time,dwell_time,flight_time
s,0.0,76.93,76.93,0.0
e,125.18,219.19,94.01,48.25
c,354.76,431.55,76.78,135.57
u,547.98,618.3,70.31,116.44
r,709.06,766.33,57.27,90.77
e,849.84,944.14,94.3,83.5
p,1036.67,1180.55,143.88,92.53
a,1281.69,1366.34,84.65,101.14
s,1447.0,1520.21,73.22,80.66
s,1594.46,1699.25,104.79,74.24
w,1771.6,1882.82,111.22,72.35
o,1997.73,2093.55,95.82,114.91
r,2213.58,2319.89,106.31,120.03
d,2410.34,2471.99,61.65,90.44
1,2604.28,2726.91,122.63,132.29
2,2825.74,2913.23,87.49,98.82
3,3050.44,3184.88,134.45,137.21
