key,press_time,release_time,dwell_time,flight_time
s,0.0,286.11,286.11,0.0
e,481.38,684.68,203.3,195.26
c,866.17,1097.55,231.38,181.49
u,1220.98,1371.19,150.21,123.43
r,1608.54,1773.59,165.05,237.35
e,1900.06,2062.53,162.47,126.47
p,2182.37,2356.06,173.69,119.84
a,2568.97,2771.38,202.4,212.91
s,2948.5,3071.32,122.83,177.12
s,3187.37,3296.38,109.01,116.04
w,3500.0,3624.78,124.78,203.62
o,3798.62,3987.51,188.89,173.84
r,4159.71,4406.92,247.21,172.2
d,4590.01,4763.87,173.86,183.09
1,4942.06,5176.36,234.3,178.2
2,5331.41,5551.93,220.52,155.05
3,5701.94,5915.19,213.25,150.02
