key,press_time,release_time,dwell_time,flight_time
s,0.0,163.7,163.7,0.0
e,280.14,398.74,118.6,116.44
c,527.47,630.16,102.69,128.72
u,786.12,943.54,157.42,155.97
r,1010.63,1143.87,133.24,67.09
e,1265.84,1435.13,169.29,121.97
p,1542.0,1704.88,162.88,106.87
a,1782.15,1936.83,154.67,77.27
s,2051.08,2136.37,85.28,114.26
s,2352.3,2434.97,82.67,215.93
w,2538.42,2661.2,122.78,103.45
o,2812.57,2958.25,145.69,151.36
r,3140.98,3282.06,141.08,182.73
d,3427.95,3515.07,87.12,145.89
1,3620.75,3732.16,111.41,105.68
2,3816.75,3967.07,150.32,84.6
3,4039.93,4175.47,135.54,72.86
