key,press_time,release_time,dwell_time,flight_time
s,0.0,88.46,88.46,0.0
e,203.47,305.1,101.64,115.0
c,357.46,438.53,81.07,52.36
u,532.26,601.74,69.48,93.73
r,664.22,767.18,102.95,62.49
e,831.46,912.94,81.47,64.29
p,1001.68,1110.34,108.66,88.74
a,1207.15,1288.6,81.44,96.81
s,1385.85,1465.43,79.58,97.25
s,1538.01,1626.44,88.44,72.58
w,1679.46,1801.39,121.93,53.02
o,1910.86,2007.48,96.62,109.47
r,2095.71,2154.26,58.55,88.23
d,2217.92,2277.12,59.2,63.66
1,2389.74,2501.35,111.61,112.61
2,2580.66,2685.85,105.19,79.31
3,2799.08,2912.6,113.52,113.23
