key,press_time,release_time,dwell_time,flight_time
s,0.0,95.41,95.41,0.0
e,202.11,304.9,102.79,106.7
c,371.96,461.16,89.19,67.06
u,536.73,606.5,69.78,75.57
r,700.89,783.06,82.18,94.39
e,879.98,959.71,79.74,96.91
p,1070.97,1158.65,87.68,111.26
a,1248.87,1345.9,97.04,90.21
s,1460.37,1551.06,90.69,114.46
s,1667.09,1724.26,57.17,116.03
w,1818.95,1919.92,100.97,94.69
o,2060.59,2185.6,125.01,140.67
r,2274.94,2341.38,66.44,89.34
d,2454.79,2545.35,90.55,113.42
1,2683.05,2796.49,113.44,137.7
2,2880.88,2985.75,104.88,84.39
3,3073.6,3163.81,90.2,87.85
