key,press_time,release_time,dwell_time,flight_time
s,0.0,167.98,167.98,0.0
e,347.12,539.23,192.11,179.14
c,720.64,911.78,191.15,181.41
u,1099.53,1298.17,198.64,187.75
r,1478.53,1580.39,101.86,180.36
e,1754.35,1930.3,175.95,173.96
p,2103.77,2264.47,160.7,173.47
a,2411.01,2585.64,174.63,146.54
s,2784.78,2947.65,162.87,199.14
s,3189.27,3385.23,195.96,241.62
w,3498.9,3631.69,132.79,113.67
o,3788.62,4003.9,215.28,156.93
r,4084.35,4213.5,129.15,80.45
d,4407.73,4571.87,164.14,194.23
1,4747.39,4941.55,194.16,175.52
2,5123.78,5292.49,168.71,182.23
3,5479.04,5640.08,161.03,186.55
