key,press_time,release_time,dwell_time,flight_time
s,0.0,85.27,85.27,0.0
e,214.98,284.1,69.12,129.71
c,385.81,464.43,78.63,101.71
u,567.76,644.15,76.39,103.33
r,713.97,805.05,91.08,69.82
e,924.54,1017.02,92.47,119.49
p,1089.52,1151.45,61.92,72.51
a,1263.03,1354.09,91.06,111.58
s,1426.84,1527.86,101.02,72.75
s,1612.83,1690.33,77.5,84.97
w,1798.88,1868.0,69.13,108.55
o,1954.41,2054.0,99.59,86.41
r,2175.69,2258.77,83.08,121.7
d,2303.31,2390.99,87.68,44.54
1,2516.49,2642.98,126.49,125.49
2,2735.15,2824.54,89.39,92.17
3,2940.33,3041.49,101.15,115.79
