key,press_time,release_time,dwell_time,flight_time
s,0.0,66.09,66.09,0.0
e,124.87,204.23,79.36,58.78
c,296.98,352.76,55.78,92.75
u,415.45,475.82,60.36,62.7
r,556.22,609.74,53.52,80.4
e,665.4,761.56,96.17,55.65
p,829.11,902.68,73.57,67.54
a,967.74,1048.55,80.81,65.06
s,1129.6,1182.6,53.0,81.05
s,1256.21,1307.68,51.48,73.61
w,1371.06,1444.43,73.37,63.37
o,1517.83,1587.63,69.81,73.39
r,1667.54,1735.46,67.93,79.9
d,1824.75,1891.94,67.19,89.29
1,1968.19,2043.04,74.85,76.25
2,2144.47,2212.85,68.38,101.43
3,2284.75,2388.72,103.97,71.9
