key,press_time,release_time,dwell_time,flight_time
s,0.0,186.66,186.66,0.0
e,301.12,388.0,86.87,114.47
c,530.08,696.85,166.77,142.08
u,846.09,900.2,54.11,149.24
r,1084.58,1201.92,117.34,184.38
e,1287.16,1421.29,134.13,85.24
p,1593.24,1738.26,145.02,171.96
a,1856.25,2059.31,203.06,117.99
s,2158.59,2380.57,221.98,99.28
s,2656.35,2703.87,47.52,275.79
w,2825.17,2953.5,128.33,121.3
o,3293.23,3444.76,151.53,339.73
r,3652.31,3836.67,184.36,207.54
d,3950.04,4010.91,60.87,113.37
1,4145.34,4275.93,130.59,134.43
2,4449.14,4626.74,177.61,173.2
3,4839.27,4946.13,106.85,212.53
