key,press_time,release_time,dwell_time,flight_time
s,0.0,114.39,114.39,0.0
e,230.83,384.48,153.65,116.45
c,455.22,555.11,99.89,70.74
u,652.09,737.79,85.7,96.99
r,857.67,977.72,120.04,119.88
e,1068.27,1196.91,128.64,90.56
p,1359.35,1522.11,162.76,162.43
a,1639.13,1767.7,128.58,117.02
s,1890.5,2059.66,169.17,122.8
s,2173.01,2260.8,87.79,113.34
w,2405.13,2492.0,86.87,144.33
o,2606.61,2733.36,126.75,114.61
r,2839.71,2947.04,107.33,106.34
d,3122.44,3197.87,75.43,175.41
1,3336.99,3519.86,182.87,139.12
2,3661.59,3835.21,173.62,141.73
3,3949.25,4099.38,150.12,114.04
