key,press_time,release_time,dwell_time,flight_time
s,0.0,133.17,133.17,0.0
e,268.36,385.42,117.06,135.19
c,517.4,645.74,128.35,131.98
u,807.77,929.89,122.12,162.02
r,999.45,1124.83,125.38,69.56
e,1241.34,1391.27,149.93,116.51
p,1542.71,1663.88,121.17,151.44
a,1752.25,1866.18,113.92,88.37
s,1975.6,2095.5,119.9,109.43
s,2252.24,2333.33,81.09,156.74
w,2455.4,2562.31,106.92,122.07
o,2655.81,2796.26,140.45,93.5
r,2889.06,3044.81,155.75,92.8
d,3174.88,3247.82,72.95,130.06
1,3403.12,3591.11,187.99,155.29
2,3659.82,3784.15,124.33,68.71
3,3913.04,4021.62,108.58,128.89
