key,press_time,release_time,dwell_time,flight_time
s,0.0,49.28,49.28,0.0
e,144.27,218.94,74.67,94.99
c,312.09,403.92,91.83,93.15
u,472.46,552.88,80.41,68.54
r,684.43,783.97,99.54,131.56
e,894.71,966.7,71.99,110.74
p,1085.38,1215.64,130.26,118.68
a,1321.67,1415.1,93.43,106.03
s,1518.81,1630.35,111.54,103.71
s,1719.72,1809.35,89.63,89.37
w,1898.21,1971.9,73.69,88.86
o,2053.05,2127.68,74.64,81.15
r,2221.33,2324.15,102.82,93.64
d,2404.39,2514.31,109.92,80.25
1,2594.23,2677.73,83.5,79.92
2,2793.74,2912.37,118.63,116.0
3,3018.3,3119.84,101.54,105.94
