key,press_time,release_time,dwell_time,flight_time
s,0.0,159.95,159.95,0.0
e,330.39,515.21,184.81,170.44
c,819.95,958.58,138.62,304.75
u,1172.64,1382.16,209.52,214.06
r,1597.86,1813.59,215.73,215.7
e,2135.43,2381.35,245.92,321.84
p,2565.3,2807.29,241.99,183.95
a,3005.39,3220.27,214.87,198.1
s,3354.68,3541.67,186.99,134.41
s,3805.85,4002.65,196.8,264.18
w,4246.37,4443.2,196.83,243.72
o,4831.21,5025.09,193.88,388.0
r,5368.3,5560.37,192.07,343.21
d,5758.11,5962.33,204.22,197.74
1,6221.4,6495.58,274.18,259.07
2,6737.05,6939.27,202.22,241.47
3,7213.59,7415.75,202.15,274.32
