key,press_time,release_time,dwell_time,flight_time
s,0.0,99.84,99.84,0.0
e,189.67,244.17,54.5,89.83
c,290.3,384.78,94.47,46.14
u,472.97,586.29,113.32,88.19
r,682.23,763.31,81.08,95.94
e,844.79,922.96,78.17,81.48
p,980.09,1087.57,107.48,57.13
a,1179.44,1287.05,107.61,91.87
s,1370.26,1477.55,107.29,83.21
s,1556.19,1622.48,66.29,78.64
w,1751.79,1852.85,101.06,129.31
o,1912.66,2005.32,92.66,59.81
r,2063.29,2145.96,82.67,57.98
d,2221.85,2312.84,90.99,75.89
1,2436.17,2568.36,132.19,123.33
2,2692.82,2807.54,114.72,124.46
3,2905.93,3032.89,126.96,98.39
