key,press_time,release_time,dwell_time,flight_time
s,0.0,57.45,57.45,0.0
e,131.3,207.5,76.21,73.85
c,338.76,427.16,88.4,131.26
u,495.42,589.22,93.8,68.26
r,714.98,819.47,104.5,125.75
e,879.12,945.16,66.05,59.64
p,1015.28,1088.62,73.34,70.11
a,1202.28,1262.14,59.86,113.67
s,1362.22,1462.92,100.7,100.08
s,1548.56,1658.12,109.56,85.64
w,1722.61,1803.86,81.25,64.49
o,1880.51,1957.21,76.7,76.65
r,2065.24,2173.94,108.7,108.03
d,2242.13,2326.41,84.29,68.19
1,2436.79,2573.8,137.01,110.38
2,2706.95,2835.89,128.94,133.15
3,2974.78,3085.35,110.57,138.89
