key,press_time,release_time,dwell_time,flight_time
s,0.0,97.74,97.74,0.0
e,204.69,294.56,89.88,106.94
c,381.02,462.01,80.99,86.45
u,572.01,681.57,109.56,110.01
r,788.41,859.79,71.38,106.84
e,945.99,1056.06,110.07,86.2
p,1148.57,1243.23,94.66,92.51
a,1282.06,1371.48,89.42,38.83
s,1434.75,1508.19,73.44,63.26
s,1600.78,1719.11,118.32,92.6
w,1793.77,1904.02,110.25,74.66
o,2001.56,2095.81,94.26,97.54
r,2163.71,2278.85,115.14,67.89
d,2346.49,2443.41,96.92,67.64
1,2521.95,2617.84,95.88,78.54
2,2704.48,2807.91,103.43,86.64
3,2923.11,3025.17,102.07,115.2
