key,press_time,release_time,dwell_time,flight_time
s,0.0,79.95,79.95,0.0
e,231.26,416.68,185.42,151.31
c,637.2,858.61,221.41,220.52
u,935.08,1085.03,149.95,76.47
r,1134.03,1262.54,128.5,49.0
e,1331.76,1473.73,141.97,69.22
p,1611.66,1782.8,171.13,137.94
a,1949.23,2113.37,164.15,166.43
s,2233.41,2385.65,152.24,120.04
s,2537.62,2625.62,88.0,151.97
w,2789.67,2922.77,133.11,164.04
o,3105.46,3174.21,68.75,182.69
r,3343.19,3487.05,143.86,168.98
d,3676.52,3905.71,229.19,189.47
1,4060.77,4284.5,223.73,155.05
2,4549.23,4768.53,219.3,264.73
3,4920.75,5174.07,253.32,152.22
