key,press_time,release_time,dwell_time,flight_time
s,0.0,159.25,159.25,0.0
e,346.15,454.23,108.09,186.89
c,615.49,684.91,69.42,161.26
u,819.23,1001.58,182.35,134.32
r,1162.22,1317.04,154.82,160.64
e,1501.52,1558.02,56.5,184.48
p,1730.16,1893.38,163.23,172.14
a,2131.74,2287.25,155.5,238.36
s,2420.16,2571.49,151.33,132.91
s,2746.2,2890.93,144.73,174.71
w,3060.19,3211.61,151.41,169.27
o,3367.36,3555.78,188.42,155.76
r,3742.52,3890.98,148.46,186.74
d,4048.12,4195.46,147.34,157.14
1,4382.6,4572.53,189.93,187.14
2,4715.62,4965.18,249.55,143.1
3,5208.39,5447.65,239.27,243.21
