key,press_time,release_time,dwell_time,flight_time
s,0.0,84.64,84.64,0.0
e,234.03,276.05,42.02,149.39
c,383.21,495.91,112.7,107.16
u,628.05,684.39,56.34,132.14
r,806.72,862.28,55.56,122.33
e,939.46,1040.26,100.8,77.18
p,1143.65,1230.0,86.35,103.39
a,1342.67,1411.8,69.14,112.67
s,1527.7,1608.94,81.24,115.9
s,1718.75,1795.06,76.31,109.81
w,1930.63,2006.75,76.12,135.57
o,2123.74,2189.54,65.8,116.99
r,2340.96,2415.15,74.19,151.42
d,2522.25,2580.38,58.13,107.1
1,2696.94,2798.69,101.75,116.55
2,2918.92,3021.24,102.32,120.24
3,3143.2,3234.77,91.57,121.96
