key,press_time,release_time,dwell_time,flight_time
s,0.0,78.83,78.83,0.0
e,163.63,283.18,119.55,84.8
c,428.9,537.45,108.55,145.72
u,716.18,811.47,95.29,178.73
r,947.79,1023.38,75.59,136.33
e,1139.93,1235.07,95.14,116.55
p,1339.44,1494.12,154.68,104.37
a,1614.2,1772.78,158.58,120.08
s,1906.09,2089.57,183.48,133.31
s,2212.99,2325.25,112.26,123.43
w,2461.81,2597.08,135.27,136.56
o,2738.95,2801.22,62.26,141.88
r,2919.46,3015.03,95.57,118.25
d,3135.82,3231.66,95.84,120.79
1,3314.01,3430.32,116.31,82.35
2,3609.14,3733.0,123.86,178.82
3,3868.32,3976.73,108.41,135.32
