key,press_time,release_time,dwell_time,flight_time
s,0.0,134.3,134.3,0.0
e,296.63,442.37,145.74,162.33
c,603.12,713.24,110.13,160.75
u,821.12,973.84,152.72,107.87
r,1162.2,1296.62,134.42,188.36
e,1401.98,1534.83,132.85,105.37
p,1718.25,1880.58,162.33,183.42
a,2026.12,2207.59,181.48,145.53
s,2264.11,2403.36,139.25,56.52
s,2517.95,2686.26,168.31,114.59
w,2812.47,2953.69,141.22,126.21
o,3101.85,3237.69,135.84,148.16
r,3371.36,3505.61,134.24,133.67
d,3653.14,3814.73,161.58,147.54
1,3969.63,4160.69,191.06,154.9
2,4390.46,4525.34,134.88,229.78
3,4691.95,4910.93,218.98,166.61
