key,press_time,release_time,dwell_time,flight_time
s,0.0,73.79,73.79,0.0
e,166.45,242.63,76.18,92.66
c,338.25,421.76,83.51,95.62
u,512.77,600.13,87.37,91.01
r,700.02,756.51,56.5,99.88
e,850.09,909.54,59.45,93.58
p,989.18,1050.76,61.57,79.64
a,1135.12,1201.53,66.42,84.36
s,1264.87,1339.72,74.85,63.34
s,1436.36,1518.07,81.71,96.64
w,1601.74,1687.72,85.98,83.66
o,1761.96,1823.63,61.67,74.25
r,1916.93,1999.7,82.77,93.3
d,2119.02,2199.52,80.5,119.32
1,2305.94,2389.06,83.12,106.41
2,2455.3,2526.64,71.34,66.24
3,2622.54,2720.25,97.72,95.9
