key,press_time,release_time,dwell_time,flight_time
s,0.0,184.95,184.95,0.0
e,346.47,556.85,210.39,161.52
c,730.8,917.35,186.56,173.95
u,1129.63,1303.68,174.05,212.28
r,1469.1,1621.02,151.92,165.42
e,1847.0,2118.82,271.81,225.98
p,2267.77,2577.38,309.61,148.95
a,2787.15,3024.66,237.51,209.76
s,3244.34,3472.23,227.89,219.69
s,3690.98,3893.41,202.43,218.74
w,4057.03,4247.49,190.46,163.62
o,4420.13,4617.06,196.93,172.64
r,4844.19,5048.16,203.96,227.13
d,5244.98,5443.32,198.33,196.83
1,5635.32,5878.3,242.98,192.01
2,6087.28,6335.28,248.0,208.98
3,6530.92,6753.09,222.17,195.64
