key,press_time,release_time,dwell_time,flight_time
s,0.0,100.07,100.07,0.0
e,203.96,291.54,87.58,103.89
c,388.72,468.17,79.44,97.18
u,563.91,698.64,134.73,95.75
r,886.25,974.6,88.35,187.6
e,1121.2,1255.04,133.84,146.61
p,1425.23,1592.73,167.49,170.19
a,1755.95,1850.73,94.77,163.22
s,1970.34,2074.93,104.59,119.61
s,2204.93,2343.93,139.0,130.0
w,2480.76,2612.72,131.96,136.83
o,2754.39,2898.27,143.89,141.67
r,2975.94,3102.93,126.99,77.67
d,3195.52,3313.07,117.56,92.59
1,3511.4,3614.87,103.47,198.33
2,3738.88,3871.82,132.94,124.01
3,3984.54,4133.99,149.45,112.73
