key,press_time,release_time,dwell_time,flight_time
s,0.0,110.05,110.05,0.0
e,252.88,405.17,152.3,142.83
c,537.61,644.82,107.21,132.44
u,806.8,941.49,134.69,161.98
r,1058.91,1184.23,125.32,117.42
e,1308.83,1431.86,123.03,124.6
p,1601.96,1761.48,159.52,170.1
a,1888.93,2000.08,111.15,127.45
s,2102.78,2192.43,89.65,102.7
s,2352.42,2480.33,127.9,159.99
w,2576.04,2688.71,112.67,95.72
o,2770.72,2887.13,116.4,82.01
r,3011.56,3114.65,103.08,124.44
d,3202.77,3303.96,101.18,88.12
1,3391.38,3558.31,166.93,87.43
2,3671.32,3800.8,129.49,113.0
3,3928.47,4080.89,152.42,127.67
