key,press_time,release_time,dwell_time,flight_time
s,0.0,69.13,69.13,0.0
e,148.25,203.6,55.35,79.12
c,296.64,347.25,50.61,93.03
u,428.57,491.04,62.46,81.32
r,561.98,629.29,67.31,70.94
e,709.75,767.93,58.18,80.46
p,863.5,954.84,91.34,95.57
a,1035.42,1093.41,58.0,80.58
s,1171.61,1253.24,81.63,78.2
s,1323.61,1392.69,69.08,70.37
w,1470.26,1547.08,76.82,77.57
o,1634.81,1696.21,61.4,87.73
r,1750.83,1815.04,64.21,54.62
d,1909.99,1985.63,75.64,94.95
1,2087.53,2180.21,92.69,101.9
2,2297.22,2354.02,56.8,117.0
3,2415.91,2501.05,85.14,61.89
