key,press_time,release_time,dwell_time,flight_time
s,0.0,84.54,84.54,0.0
e,152.28,225.62,73.34,67.74
c,305.61,397.37,91.76,79.99
u,475.35,564.78,89.44,77.98
r,657.99,733.08,75.09,93.2
e,837.66,890.22,52.56,104.58
p,1002.3,1104.52,102.22,112.09
a,1235.12,1299.43,64.31,130.59
s,1389.99,1459.66,69.68,90.55
s,1543.32,1604.31,61.0,83.65
w,1694.75,1763.2,68.45,90.43
o,1858.46,1929.96,71.5,95.26
r,2088.94,2150.23,61.29,158.97
d,2239.32,2288.87,49.54,89.09
1,2405.74,2480.86,75.12,116.87
2,2586.14,2691.33,105.18,105.28
3,2773.09,2866.46,93.37,81.76
