key,press_time,release_time,dwell_time,flight_time
s,0.0,91.2,91.2,0.0
e,193.97,300.23,106.26,102.76
c,427.62,533.27,105.65,127.39
u,769.77,868.58,98.81,236.5
r,996.99,1076.64,79.65,128.41
e,1228.46,1338.11,109.65,151.81
p,1448.52,1601.43,152.92,110.41
a,1749.21,1836.81,87.61,147.77
s,1949.97,2023.76,73.78,113.16
s,2162.15,2230.13,67.97,138.4
w,2358.64,2467.43,108.79,128.52
o,2566.7,2680.15,113.44,99.27
r,2839.02,2970.4,131.38,158.87
d,3138.83,3181.68,42.85,168.43
1,3320.42,3460.13,139.71,138.74
2,3586.16,3741.5,155.33,126.04
3,3902.04,4065.98,163.94,160.54
