key,press_time,release_time,dwell_time,flight_time
s,0.0,112.97,112.97,0.0
e,259.87,425.54,165.67,146.9
c,682.99,818.08,135.1,257.45
u,977.86,1127.64,149.78,159.77
r,1319.5,1445.3,125.8,191.86
e,1544.3,1722.84,178.54,98.99
p,1818.39,1994.6,176.2,95.56
a,2193.38,2381.58,188.2,198.78
s,2535.63,2641.15,105.52,154.05
s,2765.7,2888.68,122.98,124.55
w,3029.76,3167.16,137.4,141.08
o,3325.06,3423.13,98.07,157.9
r,3633.55,3788.33,154.78,210.43
d,3931.87,4024.77,92.9,143.54
1,4119.4,4346.49,227.09,94.63
2,4489.54,4677.75,188.21,143.05
3,4873.74,5033.68,159.94,195.99
