key,press_time,release_time,dwell_time,flight_time
s,0.0,149.35,149.35,0.0
e,310.97,465.82,154.85,161.62
c,612.45,781.11,168.67,146.62
u,915.73,1077.47,161.74,134.61
r,1253.86,1402.44,148.58,176.39
e,1556.38,1724.76,168.39,153.94
p,1860.84,2106.7,245.86,136.08
a,2248.06,2417.37,169.31,141.36
s,2508.34,2642.8,134.46,90.97
s,2794.7,2951.96,157.26,151.89
w,3145.86,3315.08,169.23,193.9
o,3457.89,3572.85,114.96,142.8
r,3750.95,3862.86,111.91,178.1
d,4006.92,4148.99,142.07,144.06
1,4265.1,4506.35,241.25,116.11
2,4674.45,4937.21,262.76,168.1
3,5114.74,5343.82,229.08,177.53
