key,press_time,release_time,dwell_time,flight_time
s,0.0,108.41,108.41,0.0
e,224.96,333.83,108.87,116.55
c,438.26,533.31,95.05,104.43
u,705.01,832.46,127.45,171.7
r,996.33,1071.77,75.43,163.87
e,1227.7,1390.63,162.93,155.93
p,1510.75,1679.88,169.13,120.12
a,1805.47,1935.11,129.64,125.58
s,2056.91,2156.69,99.78,121.8
s,2285.14,2432.93,147.79,128.45
w,2551.57,2640.92,89.35,118.65
o,2803.02,2921.65,118.62,162.1
r,3075.08,3149.27,74.19,153.43
d,3346.26,3441.58,95.32,196.99
1,3550.26,3702.88,152.62,108.68
2,3775.3,3946.26,170.96,72.42
3,4120.53,4215.16,94.63,174.27
