key,press_time,release_time,dwell_time,flight_time
s,0.0,58.5,58.5,0.0
e,201.61,403.3,201.69,143.11
c,578.23,742.25,164.02,174.92
u,957.05,1170.35,213.3,214.8
r,1404.48,1592.3,187.82,234.14
e,1821.0,2049.48,228.48,228.7
p,2196.55,2385.29,188.74,147.06
a,2586.86,2720.4,133.53,201.58
s,2972.13,3131.0,158.87,251.73
s,3305.57,3459.6,154.03,174.57
w,3743.72,3936.9,193.18,284.12
o,4139.5,4310.93,171.44,202.59
r,4519.33,4662.03,142.7,208.4
d,4860.99,5091.27,230.28,198.96
1,5231.42,5428.08,196.66,140.15
2,5626.6,5844.59,217.99,198.52
3,5918.16,6177.5,259.34,73.57
