key,press_time,release_time,dwell_time,flight_time
s,0.0,79.87,79.87,0.0
e,165.15,238.03,72.88,85.28
c,306.78,400.09,93.31,68.75
u,497.05,562.57,65.52,96.96
r,599.72,693.56,93.84,37.16
e,820.62,864.91,44.29,127.06
p,991.93,1089.16,97.24,127.02
a,1169.79,1280.44,110.65,80.63
s,1370.21,1451.53,81.32,89.77
s,1523.38,1584.62,61.25,71.85
w,1664.77,1739.47,74.7,80.15
o,1785.82,1871.1,85.28,46.35
r,1949.5,2033.64,84.14,78.4
d,2089.34,2183.28,93.93,55.7
1,2273.0,2348.77,75.77,89.72
2,2422.81,2531.08,108.27,74.04
3,2598.93,2723.78,124.85,67.85
