key,press_time,release_time,dwell_time,flight_time
s,0.0,100.42,100.42,0.0
e,302.17,387.24,85.07,201.76
c,482.71,598.84,116.14,95.46
u,758.05,872.13,114.07,159.21
r,1035.55,1146.9,111.35,163.43
e,1300.8,1439.07,138.27,153.9
p,1561.23,1739.78,178.56,122.16
a,1847.12,1978.96,131.84,107.34
s,2171.81,2277.28,105.47,192.85
s,2442.01,2537.53,95.52,164.73
w,2658.17,2781.96,123.78,120.65
o,2961.35,3080.11,118.76,179.39
r,3183.07,3302.93,119.87,102.95
d,3448.81,3554.04,105.23,145.87
1,3733.5,3871.03,137.54,179.46
2,3993.39,4181.18,187.79,122.36
3,4304.13,4456.38,152.26,122.95
