key,press_time,release_time,dwell_time,flight_time
s,0.0,55.26,55.26,0.0
e,127.54,225.97,98.43,72.28
c,340.4,492.83,152.43,114.42
u,588.17,716.67,128.5,95.34
r,835.21,937.71,102.5,118.54
e,1090.69,1217.95,127.26,152.98
p,1348.15,1475.22,127.07,130.2
a,1558.61,1666.8,108.19,83.39
s,1798.32,1896.33,98.01,131.52
s,2041.77,2179.11,137.34,145.45
w,2304.21,2436.04,131.83,125.1
o,2604.01,2666.83,62.82,167.97
r,2756.88,2836.67,79.79,90.05
d,2975.84,3066.28,90.44,139.17
1,3228.28,3328.46,100.17,162.0
2,3419.86,3568.56,148.7,91.4
3,3679.16,3822.12,142.95,110.61
