key,press_time,release_time,dwell_time,flight_time
s,0.0,91.21,91.21,0.0
e,182.8,279.03,96.23,91.6
c,375.27,483.27,108.0,96.24
u,557.48,637.15,79.67,74.21
r,746.22,814.86,68.64,109.07
e,929.76,1027.85,98.1,114.9
p,1130.87,1261.71,130.84,103.01
a,1377.99,1458.1,80.11,116.28
s,1510.66,1601.93,91.27,52.55
s,1710.62,1806.21,95.59,108.69
w,1892.66,1991.69,99.02,86.45
o,2114.21,2201.03,86.82,122.52
r,2294.2,2377.41,83.21,93.17
d,2500.66,2590.32,89.65,123.25
1,2730.81,2826.9,96.09,140.5
2,2877.03,2986.11,109.08,50.13
3,3106.61,3200.81,94.2,120.5
