key,press_time,release_time,dwell_time,flight_time
s,0.0,123.71,123.71,0.0
e,249.74,389.46,139.71,126.04
c,589.39,667.96,78.57,199.94
u,800.04,934.05,134.0,132.08
r,1060.05,1158.03,97.98,126.0
e,1282.44,1410.64,128.21,124.41
p,1545.23,1683.83,138.6,134.59
a,1820.59,1909.18,88.59,136.76
s,2034.36,2121.21,86.86,125.18
s,2285.31,2372.63,87.32,164.1
w,2545.46,2685.22,139.75,172.84
o,2768.9,2937.76,168.86,83.68
r,3075.29,3227.16,151.87,137.52
d,3289.19,3416.83,127.63,62.03
1,3514.79,3647.14,132.34,97.97
2,3769.06,3906.74,137.68,121.92
3,4046.47,4192.29,145.82,139.73
