key,press_time,release_time,dwell_time,flight_time
s,0.0,137.31,137.31,0.0
e,331.52,458.39,126.88,194.21
c,565.18,694.7,129.51,106.79
u,809.78,916.48,106.7,115.09
r,1027.14,1096.82,69.68,110.66
e,1164.56,1272.96,108.4,67.74
p,1426.79,1571.12,144.33,153.83
a,1630.19,1752.1,121.91,59.07
s,1892.77,2014.92,122.16,140.67
s,2097.68,2178.93,81.25,82.76
w,2280.44,2432.77,152.33,101.51
o,2557.03,2656.47,99.44,124.26
r,2803.58,2931.01,127.43,147.11
d,3046.03,3165.94,119.91,115.02
1,3286.48,3426.49,140.01,120.54
2,3552.46,3693.6,141.14,125.96
3,3879.03,4012.09,133.06,185.43
