key,press_time,release_time,dwell_time,flight_time
s,0.0,52.58,52.58,0.0
e,141.33,214.76,73.43,88.75
c,301.11,365.68,64.57,86.35
u,472.82,553.08,80.26,107.14
r,684.37,759.02,74.66,131.28
e,840.91,927.51,86.6,81.89
p,1009.57,1080.72,71.16,82.06
a,1193.44,1268.83,75.39,112.72
s,1347.87,1410.25,62.37,79.04
s,1488.93,1556.04,67.11,78.68
w,1641.24,1725.65,84.4,85.21
o,1794.46,1834.46,40.0,68.81
r,1895.42,1946.9,51.48,60.96
d,2029.78,2104.71,74.93,82.88
1,2170.54,2258.26,87.72,65.83
2,2387.39,2467.0,79.61,129.12
3,2560.96,2641.0,80.04,93.96
