key,press_time,release_time,dwell_time,flight_time
s,0.0,86.72,86.72,0.0
e,267.32,344.06,76.74,180.6
c,516.61,647.16,130.55,172.55
u,779.87,917.62,137.75,132.71
r,1036.59,1161.68,125.09,118.97
e,1268.13,1412.17,144.04,106.45
p,1537.48,1665.04,127.57,125.3
a,1807.61,1963.38,155.77,142.57
s,2047.38,2148.42,101.04,84.0
s,2235.93,2363.89,127.96,87.51
w,2514.18,2640.67,126.5,150.29
o,2812.88,2939.21,126.34,172.2
r,3066.41,3228.06,161.65,127.19
d,3352.94,3425.28,72.34,124.88
1,3553.12,3671.84,118.72,127.84
2,3806.76,3999.97,193.2,134.92
3,4164.55,4297.3,132.75,164.59
